iter	RMSE
579	0.05554605969
580	0.05553769545
581	0.05553481313
582	0.0555295936
583	0.05552600725
584	0.05551940849
585	0.05551333562
586	0.05550422195
587	0.05549797507
588	0.05548599249
589	0.05548398769
590	0.05547868188
591	0.05546928271
592	0.05546273743
593	0.05546067108
594	0.0554563474
595	0.05545363415
596	0.05544733848
597	0.0554441137
598	0.05543818473
599	0.05543264683
600	0.05542758878
601	0.05542494859
602	0.05542354303
603	0.05541776027
604	0.05541134981
605	0.05540989289
606	0.05540404094
607	0.05539897308
608	0.05539260551
609	0.05538711772
610	0.05538287776
611	0.0553803741
612	0.05537355152
613	0.05536840587
614	0.05536103559
615	0.05535844997
616	0.0553485578
617	0.0553448861
618	0.05533825671
619	0.05533368049
620	0.05533044342
621	0.05532105801
622	0.05531831961
623	0.05531061475
624	0.05530858882
625	0.05530479562
626	0.05530075385
627	0.05528794144
628	0.05528590204
629	0.05528172069
630	0.05527389448
631	0.05527114844
632	0.05526757273
633	0.05526330965
634	0.05525792019
635	0.05525304781
636	0.05525001068
637	0.05524147157
638	0.05523394763
639	0.0552306447
640	0.0552235056
641	0.05521993703
642	0.05521746485
643	0.05521028416
644	0.05520835118
645	0.05520251862
646	0.05519840933
647	0.05518743234
648	0.05518240911
649	0.05517777214
650	0.05517294149
651	0.05516561507
652	0.0551629421
653	0.05515865949
654	0.05515104483
655	0.05514681627
656	0.05514363258
657	0.05513908284
658	0.0551357104
659	0.05513067974
660	0.05512484491
661	0.05511717217
662	0.05510996952
663	0.05510517891
664	0.05510108371
665	0.05509401114
666	0.05508863407
667	0.05508245317
668	0.05507921644
669	0.05507804122
670	0.0550714833
671	0.05505792933
672	0.05505174177
673	0.05504784497
674	0.05504182138
675	0.05503609729
676	0.05503032717
677	0.0550285655
678	0.05502614256
679	0.05501889934
680	0.05501672518
681	0.05501248056
682	0.05500970255
683	0.05500120048
684	0.05499288311
685	0.05499061796
686	0.05498281624
687	0.05497543092
688	0.05497088038
689	0.05496279643
690	0.0549562654
691	0.0549545876
692	0.05495293489
693	0.05494894646
694	0.05494489316
695	0.05494291716
696	0.05494064427
697	0.05493495555
698	0.05493100637
699	0.05492418117
700	0.05491810303
701	0.05491370445
702	0.05491184084
703	0.05490159188
704	0.054892084
705	0.0548879405
706	0.05488289194
707	0.05487677418
708	0.05487386224
709	0.05486977079
710	0.05486121947
711	0.05485472826
712	0.05484773654
713	0.05483939135
714	0.05483308263
715	0.05482975846
716	0.05482740506
717	0.05482179124
718	0.05481459919
719	0.05481213172
720	0.05480741822
721	0.05480424346
722	0.05479902833
723	0.05479258754
724	0.05478186966
725	0.05477214217
726	0.05476599806
727	0.05476023541
728	0.05475138097
729	0.05475035151
730	0.05474523962
731	0.05474314526
732	0.05473199529
733	0.05472971093
734	0.05472732506
735	0.05472109507
736	0.0547143378
737	0.05471199667
738	0.05470881617
739	0.05470243183
740	0.05469508215
741	0.05469208558
742	0.05468831066
743	0.05468376326
744	0.05467804481
745	0.05467247641
746	0.0546665624
747	0.05466115803
748	0.0546585306
749	0.05464905151
750	0.05464829839
751	0.05464541731
752	0.05464170401
753	0.05463621376
754	0.05462833245
755	0.0546244951
756	0.0546218305
757	0.05461522549
758	0.05460927924
759	0.05460548053
760	0.05460087818
761	0.05459739288
762	0.05459315685
763	0.05459036099
764	0.05458798152
765	0.05458091587
766	0.05457804818
767	0.0545708136
768	0.05456610936
769	0.05455669252
770	0.05455032774
771	0.05454611557
772	0.05453900994
773	0.05453491066
774	0.05453054557
775	0.05452537463
776	0.05451957499
777	0.05451471316
778	0.05450560091
779	0.05450326841
780	0.05450192616
781	0.05449581063
782	0.05449010419
783	0.05448558719
784	0.05448311413
785	0.05447508363
786	0.05447035223
787	0.05446408254
788	0.05445990125
789	0.05445857714
790	0.05445604072
791	0.05445307491
792	0.05445125976
793	0.05444702249
794	0.05444096181
795	0.05443151549
796	0.05442801861
797	0.05442224973
798	0.054417155
799	0.05441241161
800	0.05440830495
801	0.05440598768
802	0.05440438891
803	0.05440180556
804	0.0543927882
805	0.05439092267
806	0.05438449437
807	0.05438158701
808	0.05437733931
809	0.05437384493
810	0.05436679379
811	0.05436386128
812	0.05436000435
813	0.0543542786
814	0.05435064936
815	0.05434723734
816	0.05434513716
817	0.05434183016
818	0.0543345168
819	0.05433123633
820	0.05432274951
821	0.05431213135
822	0.05430862023
823	0.05430316825
824	0.05430121572
825	0.05429833633
826	0.05429489152
827	0.05428977163
828	0.05428556408
829	0.0542773003
830	0.05427438305
831	0.05426595288
832	0.0542607837
833	0.05425478307
834	0.05424895924
835	0.05424166514
836	0.0542391872
837	0.05423718935
838	0.05423319774
839	0.05423118029
840	0.05422670583
841	0.05422053421
842	0.05421432679
843	0.0542126868
844	0.05420842
845	0.05420019726
846	0.05419354464
847	0.05418992563
848	0.05418777412
849	0.0541832449
850	0.05418022742
851	0.05417581768
852	0.05417130432
853	0.0541685026
854	0.054165166
855	0.05416148943
856	0.05415746045
857	0.05415175789
858	0.05414361731
859	0.05414106543
860	0.05413741726
861	0.05413451343
862	0.05413111381
863	0.05412725783
864	0.05412254223
865	0.05411834842
866	0.05411436614
867	0.05411145188
868	0.05410726743
869	0.05410253441
870	0.0540961044
871	0.0540923653
872	0.05408651581
873	0.05408082714
874	0.05407324207
875	0.0540701653
876	0.05406743473
877	0.05406036586
878	0.05405349554
879	0.05404817629
880	0.0540448476
881	0.05404239579
882	0.05403432838
883	0.05402886436
884	0.05402449404
885	0.05401957196
886	0.05401762731
887	0.05401318909
888	0.05401105931
889	0.05400636636
890	0.05400081222
891	0.05399980506
892	0.05399488733
893	0.05399196637
894	0.05398537092
895	0.0539802917
896	0.05397578336
897	0.05397359072
898	0.05396622262
899	0.05396238911
900	0.05395668606
901	0.05395302469
902	0.05394962911
903	0.05394715966
904	0.05394129704
905	0.05393603749
906	0.05392827392
907	0.053925512
908	0.05392219017
909	0.05391529037
910	0.0539133681
911	0.05391154568
912	0.05390937894
913	0.05390755701
914	0.05390320564
915	0.05389632983
916	0.05388778998
917	0.05388522766
918	0.05388075798
919	0.05387484418
920	0.05387080279
921	0.05386595614
922	0.05386119118
923	0.0538561456
924	0.05385464825
925	0.05384949934
926	0.05384597788
927	0.05384128371
928	0.05383639565
929	0.05383343578
930	0.05383143098
931	0.05382859438
932	0.05382464875
933	0.05382284779
934	0.05381561648
935	0.05381093235
936	0.05380938
937	0.05380577531
938	0.05379877625
939	0.05379253651
940	0.05378638914
941	0.05378139657
942	0.05377853622
943	0.05377559448
944	0.05377187717
945	0.05377030129
946	0.05376677051
947	0.05376436632
948	0.05376127466
949	0.05375791917
950	0.05375219555
951	0.05374780572
952	0.05374629154
953	0.05374359321
954	0.05374095817
955	0.05373579191
956	0.05372634075
957	0.05372436339
958	0.053721618
959	0.05371655998
960	0.05371075211
961	0.05370571118
962	0.05370433438
963	0.05370186862
964	0.05369696496
965	0.05369028192
966	0.05368453567
967	0.05368121185
968	0.05367793353
969	0.05367238362
970	0.0536683334
971	0.05365994577
972	0.05365315881
973	0.05364664043
974	0.05363790552
975	0.05363234389
976	0.05362786267
977	0.05362278548
978	0.05362083758
979	0.05362041836
980	0.05361848537
981	0.05361349181
982	0.05361177024
983	0.05360638911
984	0.05359737773
985	0.05359412222
986	0.05359253303
987	0.0535875641
988	0.05358558565
989	0.05358296116
990	0.05358047807
991	0.05357883682
992	0.05357369924
993	0.05357164821
994	0.05357021016
995	0.05356756443
996	0.05356120906
997	0.05355510047
998	0.05355361744
999	0.05354848151
